,"MPSSAA Basketball History of Finalists, 1947-2024",,,,,,
,GIRLS,,,,BOYS,,
,TEAM,YEAR,Final Standing,,TEAM,YEAR,Standing
,WESTERN (B),2019, Semifinalist,,OAKLAND MILLS,1995, Finalist
,MIDDLETOWN,2019, Finalist,,SPRINGBROOK,1995, Finalist
,OLD MILL,2019, Finalist,,PAUL LAURENCE DUNBAR,1995, Champion
,BALTIMORE POLYTECHNIC,2019, Finalist,,FORESTVILLE,1995, Champion
,SMITHSBURG,2019, Finalist,,LAKE CLIFTON/EASTERN,1995, Champion
,PIKESVILLE,2019, Champion,,RANDALLSTOWN,1995, Champion
,RIVER HILL,2019, Champion,,ANNAPOLIS,1996, Semifinalist
,CHESAPEAKE MATH & IT NORTH,2020,Semifinalist,,BRUNSWICK,1996, Semifinalist
,WINSTON CHURCHILL,2020,Semifinalist,,GWYNN PARK,1996, Semifinalist
,COPPIN ACADEMY,2020,Semifinalist,,HAVRE DE GRACE,1996, Semifinalist
,EASTON,2020,Semifinalist,,MIDDLETOWN,1996, Semifinalist
,FOREST PARK,2020,Semifinalist,,PAINT BRANCH,1996, Semifinalist
,FREDERICK,2020,Semifinalist,,RANDALLSTOWN,1996, Semifinalist
,LA PLATA,2020,Semifinalist,,SOUTHERN (AA),1996, Semifinalist
,HOWARD,2020,Semifinalist,,ABERDEEN,1996, Finalist
,CHARLES H. FLOWERS,2020,Semifinalist,,JOHN F. KENNEDY,1996, Finalist
,MIDDLETOWN,2020, Semifinalist,,NORTHWESTERN (PG),1996, Finalist
,PIKESVILLE,2020, Semifinalist,,WILLIAMSPORT,1996, Finalist
,BALTIMORE POLYTECHNIC,2020, Semifinalist,,CAMBRIDGE/SD,1996, Champion
,ROCKVILLE,2020, Semifinalist,,CENTRAL (PG),1996, Champion
,SOUTHERN (G),2020, Semifinalist,,PAUL LAURENCE DUNBAR,1996, Champion
,SURRATTSVILLE,2020, Semifinalist,,SOUTHERN (B),1996, Champion
,WESTERN (B),2020, Semifinalist,,CITY COLLEGE,1997, Semifinalist
,WESTLAKE,2020, Semifinalist,,CRISFIELD,1997, Semifinalist
,FOREST PARK,2022,Semifinalist,,CROSSLAND,1997, Semifinalist
,FORT HILL,2022,Semifinalist,,PAINT BRANCH,1997, Semifinalist
,GLEN BURNIE,2022,Semifinalist,,RANDALLSTOWN,1997, Semifinalist
,GWYNN PARK,2022,Semifinalist,,WESTMAR,1997, Semifinalist
,CHARLES H. FLOWERS,2022,Semifinalist,,WHEATON,1997, Semifinalist
,CATOCTIN,2022,Finalist,,PAUL LAURENCE DUNBAR,1997, Finalist
,HEREFORD,2022,Finalist,,LONG REACH,1997, Finalist
,HOWARD,2022,Finalist,,MILFORD MILL,1997, Finalist
,FALLSTON,2022,Champion,,PARKDALE,1997, Finalist
,ROCKVILLE,2022, Semifinalist,,CALVERT,1997, Champion
,WILLIAMSPORT,2022, Semifinalist,,EDGEWOOD,1997, Champion
,C. MILTON WRIGHT,2022, Semifinalist,,SOUTHWESTERN,1997, Champion
,PIKESVILLE,2022, Champion,,SURRATTSVILLE,1997, Champion
,BALTIMORE POLYTECHNIC,2022, Champion,,ABERDEEN,1998, Semifinalist
,WESTERN (B),2022, Champion,,ANNAPOLIS,1998, Semifinalist
,FOREST PARK,2023,Semifinalist,,BRUNSWICK,1998, Semifinalist
,WINSTON CHURCHILL,2023,Finalist,,EDGEWOOD,1998, Semifinalist
,KENT ISLAND,2023,Finalist,,GOV. THOMAS JOHNSON,1998, Semifinalist
,LA PLATA,2023,Finalist,,MERGENTHALER,1998, Semifinalist
,HENRY E. LACKEY,2023,Champion,,MIDDLETOWN,1998, Semifinalist
,GLEN BURNIE,2023,Champion,,SOUTH HAGERSTOWN,1998, Semifinalist
,HOWARD,2023,Champion,,CENTRAL (PG),1998, Finalist
,OXON HILL,2023, Semifinalist,,OXON HILL,1998, Finalist
,PATTERSON MILL,2023, Semifinalist,,POCOMOKE,1998, Finalist
,SAINT CHARLES,2023, Semifinalist,,PAUL LAURENCE DUNBAR,1998, Champion
,SEVERNA PARK,2023, Semifinalist,,FOREST PARK,1998, Champion
,WESTERN (B),2023, Semifinalist,,FRIENDLY,1998, Champion
,WILLIAMSPORT,2023, Semifinalist,,GAITHERSBURG,1998, Champion
,MOUNTAIN RIDGE,2023, Finalist,,ABERDEEN,1999, Semifinalist
,BALTIMORE POLYTECHNIC,2023, Finalist,,CENTRAL (PG),1999, Semifinalist
,PIKESVILLE,2023, Champion,,CITY COLLEGE,1999, Semifinalist
,CATOCTIN,2024,Semifinalist,,ALBERT EINSTEIN,1999, Semifinalist
,FOREST PARK,2024,Semifinalist,,MEADE,1999, Semifinalist
,GWYNN PARK,2024,Semifinalist,,SHERWOOD,1999, Semifinalist
,CHARLES H. FLOWERS,2024,Semifinalist,,SOUTH HAGERSTOWN,1999, Semifinalist
,BETHESDA-CHEVY CHASE,2024,Finalist,,EDGEWOOD,1999, Finalist
,FRANCIS SCOTT KEY,2024,Finalist,,GWYNN PARK,1999, Finalist
,CLARKSBURG,2024,Champion,,NORTH DORCHESTER,1999, Finalist
,HAMMOND,2024,Champion,,OXON HILL,1999, Finalist
,NORTH POINT,2024, Semifinalist,,PIKESVILLE,1999, Finalist
,OXON HILL,2024, Semifinalist,,PAUL LAURENCE DUNBAR,1999, Champion
,RIVER HILL,2024, Semifinalist,,LAKE CLIFTON/EASTERN,1999, Champion
,WICOMICO,2024, Semifinalist,,ANNAPOLIS,2000, Semifinalist
,OAKDALE,2024, Finalist,,BRUNSWICK,2000, Semifinalist
,SOUTHERN (G),2024, Finalist,,EDMONDSON/WESTSIDE,2000, Semifinalist
,PIKESVILLE,2024, Champion,,FORT HILL,2000, Semifinalist
,BALTIMORE POLYTECHNIC,2024, Champion,,MEADE,2000, Semifinalist
,,,,,NORTHERN (Cal.),2000, Semifinalist
,,,,,SOUTHERN (B),2000, Semifinalist
,,,,,WILLIAMSPORT,2000, Semifinalist
,,,,,GWYNN PARK,2000, Finalist
,,,,,PIKESVILLE,2000, Finalist
,,,,,QUINCE ORCHARD,2000, Finalist
,,,,,RANDALLSTOWN,2000, Finalist
,,,,,ABERDEEN,2000, Champion
,,,,,CRISFIELD,2000, Champion
,,,,,OXON HILL,2000, Champion
,,,,,PAINT BRANCH,2000, Champion
,,,,,ARUNDEL,2001, Semifinalist
,,,,,CROSSLAND,2001, Semifinalist
,,,,,FAIRMONT HEIGHTS,2001, Semifinalist
,,,,,FORT HILL,2001, Semifinalist
,,,,,LAKE CLIFTON/EASTERN,2001, Semifinalist
,,,,,SOUTHERN (G),2001, Semifinalist
,,,,,WESTLAKE,2001, Semifinalist
,,,,,GOV. THOMAS JOHNSON,2001, Finalist
,,,,,OAKLAND MILLS,2001, Finalist
,,,,,ELEANOR ROOSEVELT,2001, Finalist
,,,,,WICOMICO,2001, Finalist
,,,,,PAUL LAURENCE DUNBAR,2001, Champion
,,,,,COL. ZADOK MAGRUDER,2001, Champion
,,,,,RANDALLSTOWN,2001, Champion
,,,,,SNOW HILL,2001, Champion
,,,,,CHESAPEAKE (BC),2002, Semifinalist
,,,,,CHOPTICON,2002, Semifinalist
,,,,,EASTERN TECHNICAL,2002, Semifinalist
,,,,,COL. ZADOK MAGRUDER,2002, Semifinalist
,,,,,MERGENTHALER,2002, Semifinalist
,,,,,NORTH HAGERSTOWN,2002, Semifinalist
,,,,,SOUTH CARROLL,2002, Semifinalist
,,,,,SOUTH HAGERSTOWN,2002, Semifinalist
,,,,,CENTRAL (PG),2002, Finalist
,,,,,PAUL LAURENCE DUNBAR,2002, Finalist
,,,,,GWYNN PARK,2002, Finalist
,,,,,GOV. THOMAS JOHNSON,2002, Finalist
,,,,,FREDERICK DOUGLASS (B),2002, Champion
,,,,,POCOMOKE,2002, Champion
,,,,,ELEANOR ROOSEVELT,2002, Champion
,,,,,WICOMICO,2002, Champion
,,,,,JAMES HUBERT BLAKE,2003, Semifinalist
,,,,,FORT HILL,2003, Semifinalist
,,,,,GLEN BURNIE,2003, Semifinalist
,,,,,HAVRE DE GRACE,2003, Semifinalist
,,,,,LAKE CLIFTON/EASTERN,2003, Semifinalist
,,,,,RANDALLSTOWN,2003, Semifinalist
,,,,,SOUTH HAGERSTOWN,2003, Semifinalist
,,,,,SOUTHERN (B),2003, Semifinalist
,,,,,CENTRAL (PG),2003, Finalist
,,,,,CHOPTICON,2003, Finalist
,,,,,COL. ZADOK MAGRUDER,2003, Finalist
,,,,,POCOMOKE,2003, Finalist
,,,,,JAMES M. BENNETT,2003, Champion
,,,,,PAUL LAURENCE DUNBAR,2003, Champion
,,,,,FRIENDLY,2003, Champion
,,,,,OXON HILL,2003, Champion
,,,,,JAMES M. BENNETT,2004, Semifinalist
,,,,,CAMBRIDGE/SD,2004, Semifinalist
,,,,,ELKTON,2004, Semifinalist
,,,,,GLEN BURNIE,2004, Semifinalist
,,,,,LINGANORE,2004, Semifinalist
,,,,,SOUTH HAGERSTOWN,2004, Semifinalist
,,,,,WOODLAWN,2004, Semifinalist
,,,,,ALLEGANY,2004, Finalist
,,,,,GWYNN PARK,2004, Finalist
,,,,,LANSDOWNE,2004, Finalist
,,,,,MCDONOUGH,2004, Finalist
,,,,,SPRINGBROOK,2004, Finalist
,,,,,FREDERICK DOUGLASS (B),2004, Champion
,,,,,PAUL LAURENCE DUNBAR,2004, Champion
,,,,,FRIENDLY,2004, Champion
,,,,,ALLEGANY,2005, Semifinalist
,,,,,ANNAPOLIS,2005, Semifinalist
,,,,,CROSSLAND,2005, Semifinalist
,,,,,EASTERN TECHNICAL,2005, Semifinalist
,,,,,JOPPATOWNE,2005, Semifinalist
,,,,,LARGO,2005, Semifinalist
,,,,,WALKERSVILLE,2005, Semifinalist
,,,,,ABERDEEN,2005, Finalist
,,,,,BETHESDA-CHEVY CHASE,2005, Finalist
,,,,,JAMES HUBERT BLAKE,2005, Finalist
,,,,,OLD MILL,2005, Finalist
,,,,,POCOMOKE,2005, Finalist
,,,,,PAUL LAURENCE DUNBAR,2005, Champion
,,,,,POTOMAC,2005, Champion
,,,,,RANDALLSTOWN,2005, Champion
,,,,,WALBROOK,2005, Champion
,,,,,CAMBRIDGE/SD,2006, Semifinalist
,,,,,MERGENTHALER,2006, Semifinalist
,,,,,NEW TOWN,2006, Semifinalist
,,,,,POTOMAC,2006, Semifinalist
,,,,,SENECA VALLEY,2006, Semifinalist
,,,,,SOUTHWESTERN,2006, Semifinalist
,,,,,WINTERS MILL,2006, Semifinalist
,,,,,ALLEGANY,2006, Finalist
,,,,,HENRY E. LACKEY,2006, Finalist
,,,,,OLD MILL,2006, Finalist
,,,,,ELEANOR ROOSEVELT,2006, Finalist
,,,,,WICOMICO,2006, Finalist
,,,,,PAUL LAURENCE DUNBAR,2006, Champion
,,,,,LONG REACH,2006, Champion
,,,,,RANDALLSTOWN,2006, Champion
,,,,,WALT WHITMAN,2006, Champion
,,,,,FORT HILL,2007, Semifinalist
,,,,,FREDERICK,2007, Semifinalist
,,,,,LARGO,2007, Semifinalist
,,,,,MERGENTHALER,2007, Semifinalist
,,,,,ELEANOR ROOSEVELT,2007, Semifinalist
,,,,,SNOW HILL,2007, Semifinalist
,,,,,WICOMICO,2007, Semifinalist
,,,,,BETHESDA-CHEVY CHASE,2007, Finalist
,,,,,PAUL LAURENCE DUNBAR,2007, Finalist
,,,,,FAIRMONT HEIGHTS,2007, Finalist
,,,,,COL. ZADOK MAGRUDER,2007, Finalist
,,,,,NEW TOWN,2007, Champion
,,,,,RANDALLSTOWN,2007, Champion
,,,,,RIVER HILL,2007, Champion
,,,,,SHERWOOD,2007, Champion
,,,,,BETHESDA-CHEVY CHASE,2008, Semifinalist
,,,,,PAUL LAURENCE DUNBAR,2008, Semifinalist
,,,,,FORT HILL,2008, Semifinalist
,,,,,GWYNN PARK,2008, Semifinalist
,,,,,LAKE CLIFTON/EASTERN,2008, Semifinalist
,,,,,LAUREL,2008, Semifinalist
,,,,,PARKVILLE,2008, Semifinalist
,,,,,WICOMICO,2008, Semifinalist
,,,,,LONG REACH,2008, Finalist
,,,,,RANDALLSTOWN,2008, Finalist
,,,,,THOMAS STONE,2008, Finalist
,,,,,SURRATTSVILLE,2008, Finalist
,,,,,LARGO,2008, Champion
,,,,,SNOW HILL,2008, Champion
,,,,,SPRINGBROOK,2008, Champion
,,,,,WINTERS MILL,2008, Champion
,,,,,ALLEGANY,2009, Semifinalist
,,,,,ATHOLTON,2009, Semifinalist
,,,,,CENTURY,2009, Semifinalist
,,,,,SOUTH CARROLL,2009, Semifinalist
,,,,,THOMAS STONE,2009, Semifinalist
,,,,,WALBROOK,2009, Semifinalist
,,,,,WICOMICO,2009, Semifinalist
,,,,,FREDERICK DOUGLASS (PG),2009, Finalist
,,,,,FRIENDLY,2009, Finalist
,,,,,"DR. HENRY A. WISE, JR.",2009, Finalist
,,,,,CITY COLLEGE,2009, Champion
,,,,,DIGITAL HARBOR,2009, Champion
,,,,,LAKE CLIFTON/EASTERN,2009, Champion
,,,,,SPRINGBROOK,2009, Champion
,,,,,ALLEGANY,2010, Semifinalist
,,,,,JAMES HUBERT BLAKE,2010, Semifinalist
,,,,,STEPHEN DECATUR,2010, Semifinalist
,,,,,EASTON,2010, Semifinalist
,,,,,NORTH CARROLL,2010, Semifinalist
,,,,,ELEANOR ROOSEVELT,2010, Semifinalist
,,,,,SNOW HILL,2010, Semifinalist
,,,,,URBANA,2010, Semifinalist
,,,,,GWYNN PARK,2010, Finalist
,,,,,OWINGS MILLS,2010, Finalist
,,,,,THOMAS STONE,2010, Finalist
,,,,,CITY COLLEGE,2010, Champion
,,,,,DIGITAL HARBOR,2010, Champion
,,,,,PAUL LAURENCE DUNBAR,2010, Champion
,,,,,MILFORD MILL,2010, Champion
,,,,,OLD MILL,2010, Champion
,,,,,SPRINGBROOK,2010, Champion
,,,,,FRIENDLY,2011, Semifinalist
,,,,,GWYNN PARK,2011, Semifinalist
,,,,,COL. ZADOK MAGRUDER,2011, Semifinalist
,,,,,OWINGS MILLS,2011, Semifinalist
,,,,,POCOMOKE,2011, Semifinalist
,,,,,ELEANOR ROOSEVELT,2011, Semifinalist
,,,,,SOUTH CARROLL,2011, Semifinalist
,,,,,SOUTH HAGERSTOWN,2011, Semifinalist
,,,,,EASTON,2011, Finalist
,,,,,PATTERSON,2011, Finalist
,,,,,WILLIAMSPORT,2011, Finalist
,,,,,PAUL LAURENCE DUNBAR,2011, Champion
,,,,,MILFORD MILL,2011, Champion
,,,,,NORTH POINT,2011, Champion
,,,,,EASTON,2012, Semifinalist
,,,,,POCOMOKE,2012, Semifinalist
,,,,,SHERWOOD,2012, Semifinalist
,,,,,SMITHSBURG,2012, Semifinalist
,,,,,SOUTH CARROLL,2012, Semifinalist
,,,,,TUSCARORA,2012, Semifinalist
,,,,,CENTENNIAL,2012, Finalist
,,,,,LARGO,2012, Finalist
,,,,,NEW TOWN,2012, Finalist
,,,,,NORTH POINT,2012, Finalist
,,,,,ELEANOR ROOSEVELT,2012, Finalist
,,,,,THOMAS STONE,2012, Finalist
,,,,,PAUL LAURENCE DUNBAR,2012, Champion
,,,,,LAKE CLIFTON/EASTERN,2012, Champion
,,,,,COL. ZADOK MAGRUDER,2012, Champion
,,,,,PATTERSON,2012, Champion
,,,,,BRUNSWICK,2013, Semifinalist
,,,,,CALVERT,2013, Semifinalist
,,,,,OAKDALE,2013, Semifinalist
,,,,,BALTIMORE POLYTECHNIC,2013, Semifinalist
,,,,,RESERVOIR,2013, Semifinalist
,,,,,URBANA,2013, Semifinalist
,,,,,WASHINGTON,2013, Semifinalist
,,,,,COL. ZADOK MAGRUDER,2013, Finalist
,,,,,NEW TOWN,2013, Finalist
,,,,,NORTH POINT,2013, Finalist
,,,,,POTOMAC,2013, Finalist
,,,,,WICOMICO,2013, Finalist
,,,,,PAUL LAURENCE DUNBAR,2013, Champion
,,,,,EDMONDSON/WESTSIDE,2013, Champion
,,,,,ELEANOR ROOSEVELT,2013, Champion
,,,,,ANNAPOLIS,2014, Semifinalist
,,,,,CENTRAL (PG),2014, Semifinalist
,,,,,CRISFIELD,2014, Semifinalist
,,,,,MILFORD MILL,2014, Semifinalist
,,,,,PATTERSON,2014, Semifinalist
,,,,,PATTERSON MILL,2014, Semifinalist
,,,,,POCOMOKE,2014, Semifinalist
,,,,,SPRINGBROOK,2014, Semifinalist
,,,,,URBANA,2014, Semifinalist
,,,,,ALLEGANY,2014, Finalist
,,,,,OAKDALE,2014, Finalist
,,,,,WESTLAKE,2014, Finalist
,,,,,WALT WHITMAN,2014, Finalist
,,,,,CITY COLLEGE,2014, Champion
,,,,,EDMONDSON/WESTSIDE,2014, Champion
,,,,,POTOMAC,2014, Champion
,,,,,"DR. HENRY A. WISE, JR.",2014, Champion
,,,,,ALLEGANY,2015, Semifinalist
,,,,,DUVAL,2015, Semifinalist
,,,,,JOPPATOWNE,2015, Semifinalist
,,,,,LINGANORE,2015, Semifinalist
,,,,,OAKDALE,2015, Semifinalist
,,,,,SPRINGBROOK,2015, Semifinalist
,,,,,WICOMICO,2015, Semifinalist
,,,,,C. MILTON WRIGHT,2015, Semifinalist
,,,,,BETHESDA-CHEVY CHASE,2015, Finalist
,,,,,LAKE CLIFTON/EASTERN,2015, Finalist
,,,,,PATTERSON,2015, Finalist
,,,,,WESTLAKE,2015, Finalist
,,,,,CENTENNIAL,2015, Champion
,,,,,MEADE,2015, Champion
,,,,,NEW TOWN,2015, Champion
,,,,,OAKLAND MILLS,2015, Champion
,,,,,CLEAR SPRING,2016, Semifinalist
,,,,,GWYNN PARK,2016, Semifinalist
,,,,,HUNTINGTOWN,2016, Semifinalist
,,,,,PERRY HALL,2016, Semifinalist
,,,,,QUEEN ANNEÕS,2016, Semifinalist
,,,,,SENECA VALLEY,2016, Semifinalist
,,,,,SURRATTSVILLE,2016, Semifinalist
,,,,,WALT WHITMAN,2016, Semifinalist
,,,,,STEPHEN DECATUR,2016, Finalist
,,,,,LAKE CLIFTON/EASTERN,2016, Finalist
,,,,,MEADE,2016, Finalist
,,,,,MIDDLETOWN,2016, Finalist
,,,,,NEW TOWN,2016, Champion
,,,,,POCOMOKE,2016, Champion
,,,,,ELEANOR ROOSEVELT,2016, Champion
,,,,,C. MILTON WRIGHT,2016, Champion
,,,,,ALLEGANY,2017, Semifinalist
,,,,,ANNAPOLIS,2017, Semifinalist
,,,,,CENTRAL (PG),2017, Semifinalist
,,,,,STEPHEN DECATUR,2017, Semifinalist
,,,,,HARFORD TECHNICAL,2017, Semifinalist
,,,,,KENT COUNTY,2017, Semifinalist
,,,,,SENECA VALLEY,2017, Semifinalist
,,,,,"DR. HENRY A. WISE, JR.",2017, Semifinalist
,,,,,CENTURY,2017, Finalist
,,,,,EDMONDSON/WESTSIDE,2017, Finalist
,,,,,QUINCE ORCHARD,2017, Finalist
,,,,,FAIRMONT HEIGHTS,2017, Champion
,,,,,PATTERSON,2017, Champion
,,,,,PERRY HALL,2017, Champion
,,,,,BALTIMORE POLYTECHNIC,2017, Champion
,,,,,CLEAR SPRING,2018, Semifinalist
,,,,,STEPHEN DECATUR,2018, Semifinalist
,,,,,GAITHERSBURG,2018, Semifinalist
,,,,,GOV. THOMAS JOHNSON,2018, Semifinalist
,,,,,OAKDALE,2018, Semifinalist
,,,,,PATTERSON MILL,2018, Semifinalist
,,,,,RIVER HILL,2018, Semifinalist
,,,,,BLADENSBURG,2018, Finalist
,,,,,FAIRMONT HEIGHTS,2018, Finalist
,,,,,MILFORD MILL,2018, Finalist
,,,,,NORTH CAROLINE,2018, Finalist
,,,,,OLD MILL,2018, Finalist
,,,,,PAUL LAURENCE DUNBAR,2018, Champion
,,,,,LAKE CLIFTON/EASTERN,2018, Champion
,,,,,PERRY HALL,2018, Champion
,,,,,BALTIMORE POLYTECHNIC,2018, Champion
,,,,,CRISFIELD,2019, Semifinalist
,,,,,FREDERICK DOUGLASS (PG),2019, Semifinalist
,,,,,DULANEY,2019, Semifinalist
,,,,,GOV. THOMAS JOHNSON,2019, Semifinalist
,,,,,RICHARD MONTGOMERY,2019, Semifinalist
,,,,,OAKDALE,2019, Semifinalist
,,,,,THOMAS STONE,2019, Semifinalist
,,,,,C. MILTON WRIGHT,2019, Semifinalist
,,,,,BROADNECK,2019, Finalist
,,,,,RESERVOIR,2019, Finalist
,,,,,SOUTHERN (G),2019, Finalist
,,,,,WICOMICO,2019, Finalist
,,,,,LAKE CLIFTON/EASTERN,2019, Champion
,,,,,PATTERSON,2019, Champion
,,,,,BALTIMORE POLYTECHNIC,2019, Champion
,,,,,ELEANOR ROOSEVELT,2019, Champion
,,,,,ATHOLTON,2020, Semifinalist
,,,,,FREDERICK DOUGLASS (PG),2020, Semifinalist
,,,,,EDMONDSON/WESTSIDE,2020, Semifinalist
,,,,,FAIRMONT HEIGHTS,2020, Semifinalist
,,,,,LAKE CLIFTON/EASTERN,2020, Semifinalist
,,,,,RICHARD MONTGOMERY,2020, Semifinalist
,,,,,NEW TOWN,2020, Semifinalist
,,,,,NORTHEAST (AA),2020, Semifinalist
,,,,,OAKDALE,2020, Semifinalist
,,,,,PARKVILLE,2020, Semifinalist
,,,,,BALTIMORE POLYTECHNIC,2020, Semifinalist
,,,,,ST. CHARLES,2020, Semifinalist
,,,,,SOUTHERN (G),2020, Semifinalist
,,,,,SPRINGBROOK,2020, Semifinalist
,,,,,WICOMICO,2020, Semifinalist
,,,,,"DR. HENRY A. WISE, JR.",2020, Semifinalist
,,,,,ATHOLTON,2022, Semifinalist
,,,,,CAMBRIDGE/SD,2022, Semifinalist
,,,,,CITY COLLEGE,2022, Semifinalist
,,,,,MEADE,2022, Semifinalist
,,,,,OVERLEA,2022, Semifinalist
,,,,,PARKVILLE,2022, Semifinalist
,,,,,PATTERSON MILL,2022, Semifinalist
,,,,,WICOMICO,2022, Semifinalist
,,,,,WINSTON CHURCHILL,2022, Finalist
,,,,,FREDERICK DOUGLASS (PG),2022, Finalist
,,,,,EDMONDSON/WESTSIDE,2022, Finalist
,,,,,HUNTINGTOWN,2022, Finalist
,,,,,LAKE CLIFTON/EASTERN,2022, Champion
,,,,,OAKDALE,2022, Champion
,,,,,ELEANOR ROOSEVELT,2022, Champion
,,,,,WESTLAKE,2022, Champion
,,,,,ABERDEEN,2023, Semifinalist
,,,,,CMIT NORTH,2023, Semifinalist
,,,,,FORT HILL,2023, Semifinalist
,,,,,FREDERICK,2023, Semifinalist
,,,,,GAITHERSBURG,2023, Semifinalist
,,,,,SHERWOOD,2023, Semifinalist
,,,,,WALKERSVILLE,2023, Semifinalist
,,,,,WICOMICO,2023, Semifinalist
,,,,,DAMASCUS,2023, Finalist
,,,,,LAKE CLIFTON/EASTERN,2023, Finalist
,,,,,LARGO,2023, Finalist
,,,,,MEADE,2023, Finalist
,,,,,CITY COLLEGE,2023, Champion
,,,,,EDMONDSON/WESTSIDE,2023, Champion
,,,,,NEW TOWN,2023, Champion
,,,,,PARKVILLE,2023, Champion
,,,,,STEPHEN DECATUR,2024, Semifinalist
,,,,,FORT HILL,2024, Semifinalist
,,,,,LONG REACH,2024, Semifinalist
,,,,,MIDDLETOWN,2024, Semifinalist
,,,,,RICHARD MONTGOMERY,2024, Semifinalist
,,,,,SMITHSBURG,2024, Semifinalist
,,,,,"DR. HENRY A. WISE, JR.",2024, Semifinalist
,,,,,C. MILTON WRIGHT,2024, Semifinalist
,,,,,CAMBRIDGE/SD,2024, Finalist
,,,,,ST. CHARLES,2024, Finalist
,,,,,WALT WHITMAN,2024, Finalist
,,,,,EDMONDSON/WESTSIDE,2024, Champion
,,,,,FREDERICK,2024, Champion
,,,,,LARGO,2024, Champion
,,,,,NORTHEAST (AA),2024, Champion
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
